分類,配信内容,配信日,曲名,歌手名,リンク,甲斐田歌唱,コラボライバー,演奏
弾き語り,弾き語り配信,2020/06/29,楽園都市,オーイシマサヨシ,https://youtu.be/mFcBjVVf8D4?t=1781,TRUE,,
弾き語り,弾き語り配信,2020/06/29,Snow halation,μ's,https://youtu.be/mFcBjVVf8D4?t=2131,TRUE,,
弾き語り,弾き語り配信,2020/06/29,ロメオ,LIP×LIP,https://youtu.be/mFcBjVVf8D4?t=2669,TRUE,,
弾き語り,弾き語り配信,2020/06/29,Cross Over,9nine,https://youtu.be/mFcBjVVf8D4?t=3039,TRUE,,
弾き語り,弾き語り配信,2020/06/29,カタオモイ,Aimer,https://youtu.be/mFcBjVVf8D4?t=3468,TRUE,,
弾き語り,弾き語り配信,2020/06/29,ファンサ,mona,https://youtu.be/mFcBjVVf8D4?t=3652,TRUE,,
弾き語り,弾き語り配信,2020/06/29,桜のあと,UNISON SQUARE GARDEN,https://youtu.be/mFcBjVVf8D4?t=4073,TRUE,,
弾き語り,弾き語り配信,2020/06/29,ガーネット,奥華子,https://youtu.be/mFcBjVVf8D4?t=4739,TRUE,,
弾き語り,弾き語り配信,2020/06/29,涙のキッス,サザンオールスターズ,https://youtu.be/mFcBjVVf8D4?t=5157,TRUE,,
弾き語り,弾き語り配信,2020/06/30,ワールドランプシェード,buzzG,https://youtu.be/MQtHvQNPr64?t=519,TRUE,,
弾き語り,弾き語り配信,2020/06/30,花に亡霊,ヨルシカ,https://youtu.be/MQtHvQNPr64?t=1074,TRUE,,
弾き語り,弾き語り配信,2020/06/30,だから僕は音楽をやめた,ヨルシカ,https://youtu.be/MQtHvQNPr64?t=1368,TRUE,,
弾き語り,弾き語り配信,2020/06/30,二息歩行,DECO*27,https://youtu.be/MQtHvQNPr64?t=1920,TRUE,,
弾き語り,弾き語り配信,2020/06/30,ヒバナ,DECO*27,https://youtu.be/MQtHvQNPr64?t=2154,TRUE,,
弾き語り,弾き語り配信,2020/06/30,君色に染まる,TOKOTOKO(西沢さんP),https://youtu.be/MQtHvQNPr64?t=2533,TRUE,,
弾き語り,弾き語り配信,2020/06/30,"One More Time,One More Chance",山崎まさよし,https://youtu.be/MQtHvQNPr64?t=3586,TRUE,,
弾き語り,弾き語り配信,2020/06/30,眠り姫,SEKAI NO OWARI,https://youtu.be/MQtHvQNPr64?t=3986,TRUE,,
弾き語り,弾き語り配信,2020/06/30,奏,スキマスイッチ,https://youtu.be/MQtHvQNPr64?t=4394,TRUE,,
弾き語り,弾き語り配信,2020/06/30,Just Be Friends,Dixie Flatline,https://youtu.be/MQtHvQNPr64?t=5074,TRUE,,
弾き語り,弾き語り配信,2020/06/30,ペダルハート,DECO*27,https://youtu.be/MQtHvQNPr64?t=5956,TRUE,,
弾き語り,弾き語り配信,2020/06/30,夢地図,40mP,https://youtu.be/MQtHvQNPr64?t=6743,TRUE,,
弾き語り,弾き語り配信,2020/06/30,U&I,放課後ティータイム,https://youtu.be/MQtHvQNPr64?t=7046,TRUE,,
弾き語り,弾き語り配信,2020/06/30,やらないか(バラライカ),いさじ,https://youtu.be/MQtHvQNPr64?t=7501,TRUE,,
弾き語り,弾き語り配信,2020/07/02,only my railgun,fripSide,https://youtu.be/lPtQqF3onf4?t=472,TRUE,,
弾き語り,弾き語り配信,2020/07/02,宿命,Official髭男dism,https://youtu.be/lPtQqF3onf4?t=895,TRUE,,
弾き語り,弾き語り配信,2020/07/02,Teenager Forever,King Gnu,https://youtu.be/lPtQqF3onf4?t=1261,TRUE,,
弾き語り,弾き語り配信,2020/07/02,COLORS,FIOW,https://youtu.be/lPtQqF3onf4?t=1465,TRUE,,
弾き語り,弾き語り配信,2020/07/02,Colors of the Heart,UVERworld,https://youtu.be/lPtQqF3onf4?t=1763,TRUE,,
弾き語り,弾き語り配信,2020/07/02,裏切りの夕焼け,THEATER BROOK,https://youtu.be/lPtQqF3onf4?t=2235,TRUE,,
弾き語り,弾き語り配信,2020/07/02,（即興メドレー）,,https://youtu.be/lPtQqF3onf4?t=2686,TRUE,,
弾き語り,弾き語り配信,2020/07/02,アムリタ,牧野由依,https://youtu.be/lPtQqF3onf4?t=4186,TRUE,,
弾き語り,弾き語り配信,2020/07/02,カサブタ,千綿ヒデノリ,https://youtu.be/lPtQqF3onf4?t=4580,TRUE,,
弾き語り,弾き語り配信,2020/07/02,The Biggest Dreamer,和田光司,https://youtu.be/lPtQqF3onf4?t=4835,TRUE,,
弾き語り,弾き語り配信,2020/07/02,そばかす,JUDY AND MARY,https://youtu.be/lPtQqF3onf4?t=5322,TRUE,,
弾き語り,弾き語り配信,2020/07/02,アドバンス・アドベンチャー,GARDEN,https://youtu.be/lPtQqF3onf4?t=5711,TRUE,,
弾き語り,弾き語り配信,2020/07/02,Together,あきよしふみえ,https://youtu.be/lPtQqF3onf4?t=6029,TRUE,,
弾き語り,弾き語り配信,2020/07/02,ポケットにファンタジー,さち&じゅり,https://youtu.be/lPtQqF3onf4?t=6306,TRUE,,
弾き語り,弾き語り配信,2020/07/02,夏夕空,中孝介,https://youtu.be/lPtQqF3onf4?t=7229,TRUE,,
弾き語り,弾き語り配信,2020/07/02,ウィーアー！,きただにひろし,https://youtu.be/lPtQqF3onf4?t=7772,TRUE,,
弾き語り,弾き語り配信,2020/07/02,真赤な誓い,福山芳樹,https://youtu.be/lPtQqF3onf4?t=8417,TRUE,,
弾き語り,弾き語り配信,2020/07/04,キューティーハニー,前川陽子,https://youtu.be/1RsodbFU7Fw?t=357,TRUE,,
弾き語り,弾き語り配信,2020/07/04,シリウス,藍井エイル,https://youtu.be/1RsodbFU7Fw?t=562,TRUE,,
弾き語り,弾き語り配信,2020/07/04,空色デイズ,中川翔子,https://youtu.be/1RsodbFU7Fw?t=980,TRUE,,
弾き語り,弾き語り配信,2020/07/04,あんなに一緒だったのに,See-Saw,https://youtu.be/1RsodbFU7Fw?t=1601,TRUE,,
弾き語り,弾き語り配信,2020/07/04,unravel,TK from 凛として時雨,https://youtu.be/1RsodbFU7Fw?t=2313,TRUE,,
弾き語り,弾き語り配信,2020/07/04,フリージア,Uru,https://youtu.be/1RsodbFU7Fw?t=2592,TRUE,,
弾き語り,弾き語り配信,2020/07/04,創傷イノセンス,内田真礼,https://youtu.be/1RsodbFU7Fw?t=2928,TRUE,,
弾き語り,弾き語り配信,2020/07/04,コネクト,ClariS,https://youtu.be/1RsodbFU7Fw?t=3518,TRUE,,
弾き語り,弾き語り配信,2020/07/04,oath sign,LiSA,https://youtu.be/1RsodbFU7Fw?t=3893,TRUE,,
弾き語り,弾き語り配信,2020/07/04,Catch the Moment,LiSA,https://youtu.be/1RsodbFU7Fw?t=4238,TRUE,,
弾き語り,弾き語り配信,2020/07/04,ずっと,佐香智久,https://youtu.be/1RsodbFU7Fw?t=4674,TRUE,,
弾き語り,弾き語り配信,2020/07/04,シュガーソングとビターステップ,UNISON SQUARE GARDEN,https://youtu.be/1RsodbFU7Fw?t=5377,TRUE,,
弾き語り,弾き語り配信,2020/07/04,Q&Aリサイタル,戸松遥,https://youtu.be/1RsodbFU7Fw?t=5806,TRUE,,
弾き語り,弾き語り配信,2020/07/04,境界の彼方,茅原実里,https://youtu.be/1RsodbFU7Fw?t=6140,TRUE,,
弾き語り,弾き語り配信,2020/07/04,小さきもの,林明日香,https://youtu.be/1RsodbFU7Fw?t=6504,TRUE,,
弾き語り,弾き語り配信,2020/07/07,君の知らない物語,supercell,https://youtu.be/eiJXPpW0cjY?t=428,TRUE,,
弾き語り,弾き語り配信,2020/07/07,ホシアイ,レフティモンスターP,https://youtu.be/eiJXPpW0cjY?t=874,TRUE,,
弾き語り,弾き語り配信,2020/07/07,ほうき星,ユンナ,https://youtu.be/eiJXPpW0cjY?t=1334,TRUE,,
弾き語り,弾き語り配信,2020/07/07,オリオンをなぞる,UNISON SQUARE GAREN,https://youtu.be/eiJXPpW0cjY?t=1620,TRUE,,
弾き語り,弾き語り配信,2020/07/07,プラネタリウム,大塚愛,https://youtu.be/eiJXPpW0cjY?t=2042,TRUE,,
弾き語り,弾き語り配信,2020/07/07,東京サマーセッション,HoneyWorks,https://youtu.be/eiJXPpW0cjY?t=2528,TRUE,,
弾き語り,弾き語り配信,2020/07/07,星屑のインターリュード,fhana,https://youtu.be/eiJXPpW0cjY?t=2948,TRUE,,
弾き語り,弾き語り配信,2020/07/07,天体観測,BUMP OF CHICKEN,https://youtu.be/eiJXPpW0cjY?t=3422,TRUE,,
弾き語り,弾き語り配信,2020/07/07,オツキミリサイタル,じん,https://youtu.be/eiJXPpW0cjY?t=3801,TRUE,,
弾き語り,弾き語り配信,2020/07/07,星が瞬くこんな夜に,supercell,https://youtu.be/eiJXPpW0cjY?t=4232,TRUE,,
弾き語り,弾き語り配信,2020/07/07,風になる,つじあやの,https://youtu.be/eiJXPpW0cjY?t=5505,TRUE,,
弾き語り,弾き語り配信,2020/07/07,決意の朝に,Aqua Timez,https://youtu.be/eiJXPpW0cjY?t=6206,TRUE,,
弾き語り,弾き語り配信,2020/07/09,世界は恋に落ちている,CHiCO with HoneyWorks,https://youtu.be/Udz-pfPN7GE?t=409,TRUE,,
弾き語り,弾き語り配信,2020/07/09,帰り道,八九寺真宵,https://youtu.be/Udz-pfPN7GE?t=824,TRUE,,
弾き語り,弾き語り配信,2020/07/09,staple stable,戦場ヶ原ひたぎ,https://youtu.be/Udz-pfPN7GE?t=1183,TRUE,,
弾き語り,弾き語り配信,2020/07/09,白金ディスコ,阿良々木月火,https://youtu.be/Udz-pfPN7GE?t=1981,TRUE,,
弾き語り,弾き語り配信,2020/07/09,深愛,水樹奈々,https://youtu.be/Udz-pfPN7GE?t=2826,TRUE,,
弾き語り,弾き語り配信,2020/07/09,PHANTOM MINDS,水樹奈々,https://youtu.be/Udz-pfPN7GE?t=3297,TRUE,,
弾き語り,弾き語り配信,2020/07/09,ETERNAL BLAZE,水樹奈々,https://youtu.be/Udz-pfPN7GE?t=3546,TRUE,,
弾き語り,弾き語り配信,2020/07/09,innocent starter,水樹奈々,https://youtu.be/Udz-pfPN7GE?t=3740,TRUE,,
弾き語り,弾き語り配信,2020/07/09,ピースサイン,米津玄師,https://youtu.be/Udz-pfPN7GE?t=3923,TRUE,,
弾き語り,弾き語り配信,2020/07/09,ハートリアライズ,Tia,https://youtu.be/Udz-pfPN7GE?t=4250,TRUE,,
弾き語り,弾き語り配信,2020/07/09,No More Time Machine,LiSA,https://youtu.be/Udz-pfPN7GE?t=4615,TRUE,,
弾き語り,弾き語り配信,2020/07/09,未来地図,ST☆RISH,https://youtu.be/Udz-pfPN7GE?t=5238,TRUE,,
弾き語り,弾き語り配信,2020/07/09,フラワー,KinKi Kids,https://youtu.be/Udz-pfPN7GE?t=5566,TRUE,,
弾き語り,弾き語り配信,2020/07/11,丸の内サディスティック,椎名林檎,https://youtu.be/CFLr0zU4exo?t=364,TRUE,,
弾き語り,弾き語り配信,2020/07/11,盲目の宇宙飛行士,yukkedoluce(黒髪ストロングP),https://youtu.be/CFLr0zU4exo?t=696,TRUE,,
弾き語り,弾き語り配信,2020/07/11,天ノ弱,164,https://youtu.be/CFLr0zU4exo?t=1202,TRUE,,
弾き語り,弾き語り配信,2020/07/11,恋愛裁判,40mP,https://youtu.be/CFLr0zU4exo?t=1519,TRUE,,
弾き語り,弾き語り配信,2020/07/11,夢灯籠,RADWIMPS,https://youtu.be/CFLr0zU4exo?t=1867,TRUE,,
弾き語り,弾き語り配信,2020/07/11,前前前世,RADWIMPS,https://youtu.be/CFLr0zU4exo?t=2026,TRUE,,
弾き語り,弾き語り配信,2020/07/11,なんでもないや,RADWIMPS,https://youtu.be/CFLr0zU4exo?t=2384,TRUE,,
弾き語り,弾き語り配信,2020/07/11,祝祭,RADWIMPS,https://youtu.be/CFLr0zU4exo?t=2778,TRUE,,
弾き語り,弾き語り配信,2020/07/11,グランドエスケープ,RADWIMPS,https://youtu.be/CFLr0zU4exo?t=2971,TRUE,,
弾き語り,弾き語り配信,2020/07/11,"One more time,One more chance",山崎まさよし,https://youtu.be/CFLr0zU4exo?t=3673,TRUE,,
弾き語り,弾き語り配信,2020/07/11,Hello Goodbye&Hello,熊木杏里,https://youtu.be/CFLr0zU4exo?t=4083,TRUE,,
弾き語り,弾き語り配信,2020/07/11,てあらいうがいの歌,名取さな、健屋花那,https://youtu.be/CFLr0zU4exo?t=4941,TRUE,,
弾き語り,弾き語り配信,2020/07/11,さなのおうた。,名取さな,https://youtu.be/CFLr0zU4exo?t=5353,TRUE,,
弾き語り,弾き語り配信,2020/07/11,愛言葉,DECO*27,https://youtu.be/CFLr0zU4exo?t=5815,TRUE,,
音源協力,音源提供・MIX,2020/07/12,milk boy,SILENT SIREN,https://x.com/FumiVirtual/status/1282214628831846401,FALSE,フミ,
音源協力,音源提供・MIX,2020/07/12,milk boy,SILENT SIREN,https://x.com/Sara_Hoshikawa/status/1282214690693672960,FALSE,星川サラ,
音源協力,音源提供,2020/07/12,milk boy,SILENT SIREN,https://x.com/Karuta_Yamagami/status/1282214635366539266,FALSE,山神カルタ,
弾き語り,,,God knows...,涼宮ハルヒ,https://youtu.be/jveTu2YvXIM?t=4415,,,
弾き語り,,,Pretender,official髭男dism,https://youtu.be/jveTu2YvXIM?t=5068,,,
弾き語り,,,青いベンチ,サスケ,https://youtu.be/jveTu2YvXIM?t=5635,,,
弾き語り,,,Butter-Fly,和田光司,https://youtu.be/jveTu2YvXIM?t=6038,,,
弾き語り,,,火炎,女王蜂,https://youtu.be/jveTu2YvXIM?t=6503,,,
弾き語り,,,青春アミーゴ,修二と彰,https://youtu.be/jveTu2YvXIM?t=7086,,,
弾き語り,,,GO!!!,FLOW,https://youtu.be/jveTu2YvXIM?t=7539,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆勇気100%,光GENGI,https://youtu.be/5UJcAmXxKG8?t=41,,,
弾き語り,,,群青日和,東京事変,https://youtu.be/5UJcAmXxKG8?t=659,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,プライド革命,"HoneyWorks feat.sana,CHICO",https://youtu.be/5UJcAmXxKG8?t=1110,,,
弾き語り,,,カタオモイ,Aimer,https://youtu.be/5UJcAmXxKG8?t=1525,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆secret base〜君がくれたもの〜,ZONE,https://youtu.be/5UJcAmXxKG8?t=1946,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,地球最後の告白を,kemu,https://youtu.be/5UJcAmXxKG8?t=2419,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆カサブタ,千綿ヒデノリ,https://youtu.be/5UJcAmXxKG8?t=2875,,,
弾き語り,,,歌うたいのバラッド,斎藤和義,https://youtu.be/5UJcAmXxKG8?t=3221,,,
弾き語り,,,いいんですか,RADWIMPS,https://youtu.be/5UJcAmXxKG8?t=3855,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,スパークル,RADWIMPS,https://youtu.be/5UJcAmXxKG8?t=4218,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆ハレ晴レユカイ,涼宮ハルヒ 長門有希 朝比奈みくる,https://youtu.be/5UJcAmXxKG8?t=5105,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆WINDING ROAD,絢香×コブクロ,https://youtu.be/5UJcAmXxKG8?t=5672,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,硝子の少年,KinKi Kids,https://youtu.be/5UJcAmXxKG8?t=6078,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆世界に一つだけの花,SMAP,https://youtu.be/5UJcAmXxKG8?t=6441,,,
弾き語り,,,花の名,BUMP OF CHICKEN,https://youtu.be/5UJcAmXxKG8?t=7023,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆君の知らない物語,supercell,https://youtu.be/5UJcAmXxKG8?t=7420,,,
弾き語り,VΔLZオフ歌枠,2020/07/12,☆天使にふれたよ！,放課後ティータイム,https://youtu.be/5UJcAmXxKG8?t=7960,,,
弾き語り,弾き語り配信,2020/07/14,葛飾ラプソディー,堂島孝平,https://youtu.be/h3kAee-lr-Y?t=1145,TRUE,,
弾き語り,弾き語り配信,2020/07/14,花,ORANGERANGE,https://youtu.be/h3kAee-lr-Y?t=1422,TRUE,,
弾き語り,弾き語り配信,2020/07/14,ラヴ・パレード,ORANGERANGE,https://youtu.be/h3kAee-lr-Y?t=2045,TRUE,,
弾き語り,弾き語り配信,2020/07/14,お願いセニョリータ,ORANGERANGE,https://youtu.be/h3kAee-lr-Y?t=2205,TRUE,,
弾き語り,弾き語り配信,2020/07/14,抱いてセニョリータ,山下智久,https://youtu.be/h3kAee-lr-Y?t=2547,TRUE,,
弾き語り,弾き語り配信,2020/07/14,ビロードの闇,KinKi Kids,https://youtu.be/h3kAee-lr-Y?t=3481,TRUE,,
弾き語り,弾き語り配信,2020/07/14,Real Face,KAT-TUN,https://youtu.be/h3kAee-lr-Y?t=3860,TRUE,,
弾き語り,弾き語り配信,2020/07/14,僕のキモチ,WaT,https://youtu.be/h3kAee-lr-Y?t=4147,TRUE,,
弾き語り,弾き語り配信,2020/07/14,5センチ。,WaT,https://youtu.be/h3kAee-lr-Y?t=4285,TRUE,,
弾き語り,弾き語り配信,2020/07/14,My Generation,YUI,https://youtu.be/h3kAee-lr-Y?t=4528,TRUE,,
弾き語り,弾き語り配信,2020/07/14,newsong,Tacica,https://youtu.be/h3kAee-lr-Y?t=4986,TRUE,,
弾き語り,弾き語り配信,2020/07/14,明日への扉,I WiSH,https://youtu.be/h3kAee-lr-Y?t=5236,TRUE,,
弾き語り,その他配信,2020/07/16,やらないか(バラライカ),いさじ,https://youtu.be/QYyVjILHInU?t=20475,TRUE,,
弾き語り,弾き語り配信,2020/07/21,I am,hitomi,https://youtu.be/vrx3Q_GPsog?t=191,TRUE,,
弾き語り,弾き語り配信,2020/07/21,願い星,Snow*,https://youtu.be/vrx3Q_GPsog?t=921,TRUE,,
弾き語り,弾き語り配信,2020/07/21,First kiss,ICHIKO,https://youtu.be/vrx3Q_GPsog?t=1211,TRUE,,
弾き語り,弾き語り配信,2020/07/21,夏祭り,Whiteberry,https://youtu.be/vrx3Q_GPsog?t=1415,TRUE,,
弾き語り,弾き語り配信,2020/07/21,Crosswalk,鈴木みのり,https://youtu.be/vrx3Q_GPsog?t=1927,TRUE,,
弾き語り,弾き語り配信,2020/07/21,恋! ハレイション THE WAR,ワルキューレ,https://youtu.be/vrx3Q_GPsog?t=2415,TRUE,,
弾き語り,弾き語り配信,2020/07/21,GIRAFFE BLUES,ワルキューレ,https://youtu.be/vrx3Q_GPsog?t=2676,TRUE,,
弾き語り,弾き語り配信,2020/07/21,ダイアモンド クレバス,May'n,https://youtu.be/vrx3Q_GPsog?t=3829,TRUE,,
弾き語り,弾き語り配信,2020/07/21,はじまりの日,みなを,https://youtu.be/vrx3Q_GPsog?t=4056,TRUE,,
弾き語り,弾き語り配信,2020/07/21,白夜～True Light～,宮本駿一,https://youtu.be/vrx3Q_GPsog?t=4451,TRUE,,
弾き語り,弾き語り配信,2020/07/21,瞳をとじて,平井堅,https://youtu.be/vrx3Q_GPsog?t=5371,TRUE,,
弾き語り,弾き語り配信,2020/07/23,高嶺の花子さん,backnumber,https://youtu.be/NxuPTvbTJ04?t=2753,TRUE,,
弾き語り,弾き語り配信,2020/07/23,瞬き,backnumber,https://youtu.be/NxuPTvbTJ04?t=3120,TRUE,,
弾き語り,弾き語り配信,2020/07/23,Precious,伊藤由奈,https://youtu.be/NxuPTvbTJ04?t=3836,TRUE,,
弾き語り,弾き語り配信,2020/07/23,別の人の彼女になったよ,wacci,https://youtu.be/NxuPTvbTJ04?t=4398,TRUE,,
弾き語り,弾き語り配信,2020/07/23,恋,星野源,https://youtu.be/NxuPTvbTJ04?t=4792,TRUE,,
弾き語り,弾き語り配信,2020/07/23,島唄,THE BOOM,https://youtu.be/NxuPTvbTJ04?t=5357,TRUE,,
弾き語り,,,光,宇多田ヒカル,https://youtu.be/1h_GzdgyOOA?t=300,,,
弾き語り,,,Answer,FLOW,https://youtu.be/1h_GzdgyOOA?t=859,,,
弾き語り,,,Hey Jude,ビートルズ,https://youtu.be/1h_GzdgyOOA?t=1429,,,
弾き語り,,,サムライハート,SPYAIR,https://youtu.be/1h_GzdgyOOA?t=1993,,,
弾き語り,,,バクチ・ダンサー,DOES,https://youtu.be/1h_GzdgyOOA?t=2313,,,
弾き語り,,,ひとりぼっちじゃない,coba&宮沢和史,https://youtu.be/1h_GzdgyOOA?t=2753,,,
弾き語り,,,愛のかたまり,KinKi Kids,https://youtu.be/1h_GzdgyOOA?t=3912,,,
弾き語り,,,サイレントマジョリティー,欅坂46,https://youtu.be/1h_GzdgyOOA?t=4642,,,
弾き語り,,,God knows...,涼宮ハルヒ,https://youtu.be/1h_GzdgyOOA?t=4930,,,
弾き語り,弾き語り配信,2020/07/25,GO MY WAY!!,天海春香(中村繪里子),https://youtu.be/wKG_yHwsCQk?t=259,TRUE,,
弾き語り,弾き語り配信,2020/07/25,エヴリデイドリーム,佐久間まゆ(牧野由依),https://youtu.be/wKG_yHwsCQk?t=650,TRUE,,
弾き語り,弾き語り配信,2020/07/25,キラメキラリ,高槻やよい(仁後真耶子),https://youtu.be/wKG_yHwsCQk?t=829,TRUE,,
弾き語り,弾き語り配信,2020/07/25,空,音無小鳥(滝田樹里),https://youtu.be/wKG_yHwsCQk?t=1061,TRUE,,
弾き語り,弾き語り配信,2020/07/25,READY!!,765PRO ALLSTARS,https://youtu.be/wKG_yHwsCQk?t=1615,TRUE,,
弾き語り,弾き語り配信,2020/07/25,恋色エナジー,中野有香(下地紫野),https://youtu.be/wKG_yHwsCQk?t=2162,TRUE,,
弾き語り,弾き語り配信,2020/07/25,アイドル活動!,わか・ふうり・すなお from STAR☆ANIS,https://youtu.be/wKG_yHwsCQk?t=3118,TRUE,,
弾き語り,弾き語り配信,2020/07/25,シュガーソングとビターステップ,UNISON SQUARE GARADEN,https://youtu.be/wKG_yHwsCQk?t=3981,TRUE,,
弾き語り,弾き語り配信,2020/07/25,マジLOVE1000%,STA☆RISH,https://youtu.be/wKG_yHwsCQk?t=4377,TRUE,,
弾き語り,弾き語り配信,2020/07/25,MANKAI☆開花宣言,A3ders!,https://youtu.be/wKG_yHwsCQk?t=4510,TRUE,,
弾き語り,弾き語り配信,2020/07/25,言わないけどね。,大原ゆい子,https://youtu.be/wKG_yHwsCQk?t=4882,TRUE,,
弾き語り,弾き語り配信,2020/07/25,女の子になりたい,まふまふ,https://youtu.be/wKG_yHwsCQk?t=5120,TRUE,,
弾き語り,弾き語り配信,2020/07/25,香水,瑛人,https://youtu.be/wKG_yHwsCQk?t=5285,TRUE,,
弾き語り,弾き語り配信,2020/07/25,さよならメモリーズ,supercell,https://youtu.be/wKG_yHwsCQk?t=6465,TRUE,,
弾き語り,弾き語り配信,2020/07/25,しわ,buzzG,https://youtu.be/wKG_yHwsCQk?t=6945,TRUE,,
弾き語り,弾き語り配信,2020/07/25,S(mile)ING,島村卯月(大橋彩香),https://youtu.be/wKG_yHwsCQk?t=7452,TRUE,,
弾き語り,弾き語り配信,2020/08/01,千の夜をこえて,Aqua Timez,https://youtu.be/rItn1KOz5Fs?t=284,TRUE,,
弾き語り,弾き語り配信,2020/08/01,花に亡霊,ヨルシカ,https://youtu.be/rItn1KOz5Fs?t=893,TRUE,,
弾き語り,弾き語り配信,2020/08/01,小さきもの,林明日香,https://youtu.be/rItn1KOz5Fs?t=1283,TRUE,,
